Not,7728,You Come to a River,Instant,Instant,"Choose one —
• Fight the Current — Return target nonland permanent to its owner's hand.
• Find a Crossing — Target creature gets +1/+0 until end of turn and can't be blocked this turn.",2,{1}{U},2,,,U,(U),common,Viko Menezes,black,"nonfoil,foil",,1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,3856,You Find the Villains' Lair,Instant,Instant,"Choose one —
• Foil Their Scheme — Counter target spell.
• Learn Their Secrets — Draw two cards, then discard two cards.",3,{1}{U}{U},3,,,U,(U),common,Gabor Szikszai,black,"nonfoil,foil","""Give me just a moment! I almost have it.""",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Not,8375,You See a Guard Approach,Instant,Instant,"Choose one —
• Distract the Guard — Tap target creature.
• Hide — Target creature you control gains hexproof until end of turn. (It can't be the target of spells or abilities your opponents control.)",1,{U},1,,,U,(U),common,Mila Pesic,black,"nonfoil,foil","""Looks like we've got company.""",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,5987,Yuan-Ti Malison,Creature — Snake Rogue,Creature,"Yuan-Ti Malison can't be blocked as long as it's attacking alone.
Whenever Yuan-Ti Malison deals combat damage to a player, venture into the dungeon. (Enter the first room or advance to the next room.)",2,{1}{U},2,2.0,1.0,U,(U),rare,Oriana Menendez,black,"nonfoil,foil",Silent. Slithering. Sinister.,1,1,0,0,,2,"Snake,Rogue","arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,3452,Acererak the Archlich,Legendary Creature — Zombie Wizard,Creature,"When Acererak the Archlich enters the battlefield, if you haven't completed Tomb of Annihilation, return Acererak the Archlich to its owner's hand and venture into the dungeon.
Whenever Acererak the Archlich attacks, for each opponent, you create a 2/2 black Zombie creature token unless that player sacrifices a creature.",3,{2}{B},3,5.0,5.0,B,(B),mythic,Andrey Kuzinskiy,black,"nonfoil,foil",,1,1,0,0,,2,"Zombie,Wizard","arena,mtgo,paper",10,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,5266,Asmodeus the Archfiend,Legendary Creature — Devil God,Creature,"Binding Contract — If you would draw a card, exile the top card of your library face down instead.
{B}{B}{B}: Draw seven cards.
{B}: Return all cards exiled with Asmodeus the Archfiend to their owner's hand and you lose that much life.",6,{4}{B}{B},6,6.0,6.0,B,(B),rare,Aleksi Briclot,black,"nonfoil,foil",,1,1,0,0,,2,"Devil,God","arena,mtgo,paper",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Not,9970,Black Dragon,Creature — Dragon,Creature,"Flying
Acid Breath — When Black Dragon enters the battlefield, target creature an opponent controls gets -3/-3 until end of turn.",7,{5}{B}{B},7,4.0,4.0,B,(B),uncommon,Mark Zug,black,"nonfoil,foil",Black dragons revel in the collapse of humanoid kingdoms.,1,1,0,0,Flying,1,Dragon,"arena,mtgo,paper",0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,9409,The Book of Vile Darkness,Legendary Artifact,Artifact,"At the beginning of your end step, if you lost 2 or more life this turn, create a 2/2 black Zombie creature token.
{T}, Exile The Book of Vile Darkness and artifacts you control named Eye of Vecna and Hand of Vecna: Create Vecna, a legendary 8/8 black Zombie God creature token with indestructible and all triggered abilities of the exiled cards.",3,{B}{B}{B},3,,,B,(B),mythic,Daniel Ljunggren,black,"nonfoil,foil",,1,1,0,0,,2,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Yes,920,Deadly Dispute,Instant,Instant,"As an additional cost to cast this spell, sacrifice an artifact or creature.
Draw two cards and create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",2,{1}{B},2,,,B,(B),common,Irina Nordsol,black,"nonfoil,foil","""That's a pretty ring! Trade you my knife for it.""",1,1,0,0,,1,,"arena,mtgo,paper",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,8473,Death-Priest of Myrkul,Creature — Tiefling Cleric,Creature,"Skeletons, Vampires, and Zombies you control get +1/+1.
At the beginning of your end step, if a creature died this turn, you may pay {1}. If you do, create a 1/1 black Skeleton creature token.",4,{2}{B}{B},4,2.0,2.0,B,(B),uncommon,Lius Lasahido,black,"nonfoil,foil","""The Reaper bids you rise!""",1,1,0,0,,1,"Tiefling,Cleric","arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4539,"Ebondeath, Dracolich",Legendary Creature — Zombie Dragon,Creature,"Flash
Flying
Ebondeath, Dracolich enters the battlefield tapped.
You may cast Ebondeath, Dracolich from your graveyard if a creature not named Ebondeath, Dracolich died this turn.",4,{2}{B}{B},4,5.0,2.0,B,(B),mythic,Lars Grant-West,black,"nonfoil,foil",,1,1,0,0,"Flash,Flying",2,"Zombie,Dragon","arena,mtgo,paper",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,8366,Fates' Reversal,Sorcery,Sorcery,Return up to one target creature card from your graveyard to your hand. Venture into the dungeon. (Enter the first room or advance to the next room.),2,{1}{B},2,,,B,(B),common,Alix Branwyn,black,"nonfoil,foil","A doom denied—or, perhaps, delayed.",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,3399,Feign Death,Instant,Instant,"Until end of turn, target creature gains ""When this creature dies, return it to the battlefield tapped under its owner's control with a +1/+1 counter on it.""",1,{B},1,,,B,(B),common,Maria Zolotukhina,black,"nonfoil,foil",A drastic measure for dangerous times.,1,1,0,0,,1,,"arena,mtgo,paper",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Not,5653,Forsworn Paladin,Creature — Human Knight,Creature,"Menace
{1}{B}, {T}, Pay 1 life: Create a Treasure token.
{2}{B}: Target creature gets +2/+0 until end of turn. If mana from a Treasure was spent to activate this ability, that creature also gains deathtouch until end of turn.",1,{B},1,1.0,1.0,B,(B),rare,Lorenzo Mastroianni,black,"nonfoil,foil",,1,1,0,0,Menace,2,"Human,Knight","arena,mtgo,paper",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Not,9195,Gelatinous Cube,Creature — Ooze,Creature,"Engulf — When Gelatinous Cube enters the battlefield, exile target non-Ooze creature an opponent controls until Gelatinous Cube leaves the battlefield.
Dissolve — {X}{B}: Put target creature card with mana value X exiled with Gelatinous Cube into its owner's graveyard.",4,{2}{B}{B},4,4.0,3.0,B,(B),rare,Olivier Bernard,black,"nonfoil,foil",,1,1,0,0,,2,Ooze,"arena,mtgo,paper",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,7810,Grim Bounty,Sorcery,Sorcery,"Destroy target creature or planeswalker. Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",4,{2}{B}{B},4,,,B,(B),common,Justine Cruz,black,"nonfoil,foil","Freed from the need to pay tribute to the dragon, the villages gladly paid the dragon-slayers instead.",1,1,0,0,,1,,"arena,mtgo,paper",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Not,6881,Hoard Robber,Creature — Tiefling Rogue,Creature,"Whenever Hoard Robber deals combat damage to a player, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",2,{1}{B},2,1.0,3.0,B,(B),common,Anna Pavleeva,black,"nonfoil,foil","""And to think, a year ago I was picking pockets in Waterdeep.""",1,1,0,0,,1,"Tiefling,Rogue","arena,mtgo,paper",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,5816,Power Word Kill,Instant,Instant,"Destroy target non-Angel, non-Demon, non-Devil, non-Dragon creature.",2,{1}{B},2,,,B,(B),uncommon,Izzy,black,"nonfoil,foil","Aramil issued a long, heroic challenge, then the lich felled him with a single word.",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Not,9522,Reaper's Talisman,Artifact — Equipment,Artifact,"Whenever equipped creature attacks, it gains deathtouch until end of turn.
Whenever equipped creature attacks alone, defending player loses 2 life and you gain 2 life.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",1,{B},1,,,B,(B),uncommon,Olena Richards,black,"nonfoil,foil",,1,1,0,0,Equip,1,Equipment,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Not,4218,Shambling Ghast,Creature — Zombie,Creature,"When Shambling Ghast dies, choose one —
• Brave the Stench — Target creature an opponent controls gets -1/-1 until end of turn.
• Search the Body — Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",1,{B},1,1.0,1.0,B,(B),common,Dave Kendall,black,"nonfoil,foil",,1,1,0,0,,1,Zombie,"arena,mtgo,paper",3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,4678,Skullport Merchant,Creature — Dwarf Citizen,Creature,"When Skullport Merchant enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
{1}{B}, Sacrifice another creature or a Treasure: Draw a card.",3,{2}{B},3,1.0,4.0,B,(B),uncommon,Aaron Miller,black,"nonfoil,foil","""Buy something or get out.""",1,1,0,0,,1,"Dwarf,Citizen","arena,mtgo,paper",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,7449,Thieves' Tools,Artifact — Equipment,Artifact,"When Thieves' Tools enters the battlefield, create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
Equipped creature can't be blocked as long as its power is 3 or less.
Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",2,{1}{B},2,,,B,(B),common,Deruchenko Alexander,black,"nonfoil,foil",,1,1,0,0,Equip,1,Equipment,"arena,mtgo,paper",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,2421,Vorpal Sword,Artifact — Equipment,Artifact,"Equipped creature gets +2/+0 and has deathtouch.
{5}{B}{B}{B}: Until end of turn, Vorpal Sword gains ""Whenever equipped creature deals combat damage to a player, that player loses the game.""
Equip {B}{B}",1,{B},1,,,B,(B),rare,Caio Monteiro,black,"nonfoil,foil",,1,1,0,0,Equip,2,Equipment,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,4830,Warlock Class,Enchantment — Class,Enchantment,"(Gain the next level as a sorcery to add its ability.)
At the beginning of your end step, if a creature died this turn, each opponent loses 1 life.
{1}{B}: Level 2
When this Class becomes level 2, look at the top three cards of your library. Put one of them into your hand and the rest into your graveyard.
{6}{B}: Level 3
At the beginning of your end step, each opponent loses life equal to the life they lost this turn. (Damage causes loss of life.)",1,{B},1,,,B,(B),uncommon,Kieran Yanner,black,"nonfoil,foil",,1,1,0,0,,1,Class,"arena,mtgo,paper",6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Not,6698,Westgate Regent,Creature — Vampire,Creature,"Flying
Ward—Discard a card. (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player discards a card.)
Whenever Westgate Regent deals combat damage to a player, put that many +1/+1 counters on it.",5,{3}{B}{B},5,4.0,4.0,B,(B),rare,Mike Jordana,black,"nonfoil,foil",,1,1,0,0,"Flying,Ward",2,Vampire,"arena,mtgo,paper",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
Not,9007,Yuan-Ti Fang-Blade,Creature — Snake Rogue,Creature,"Deathtouch
Whenever Yuan-Ti Fang-Blade deals combat damage to a player, venture into the dungeon. (Enter the first room or advance to the next room.)",3,{2}{B},3,2.0,2.0,B,(B),common,Simon Dominic,black,"nonfoil,foil","""The air is sweet with the taste of your fear.""",1,1,0,0,Deathtouch,1,"Snake,Rogue","arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,6440,Barbarian Class,Enchantment — Class,Enchantment,"(Gain the next level as a sorcery to add its ability.)
If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll.
{1}{R}: Level 2
Whenever you roll one or more dice, target creature you control gets +2/+0 and gains menace until end of turn.
{2}{R}: Level 3
Creatures you control have haste.",1,{R},1,,,R,(R),uncommon,Campbell White,black,"nonfoil,foil",,1,1,0,0,,1,Class,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Not,5402,Battle Cry Goblin,Creature — Goblin,Creature,"{1}{R}: Goblins you control get +1/+0 and gain haste until end of turn.
Pack tactics — Whenever Battle Cry Goblin attacks, if you attacked with creatures with total power 6 or greater this combat, create a 1/1 red Goblin creature token that's tapped and attacking.",2,{1}{R},2,2.0,2.0,R,(R),uncommon,April Prime,black,"nonfoil,foil",,1,1,0,0,Pack tactics,1,Goblin,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Not,6239,Boots of Speed,Artifact — Equipment,Artifact,"Equipped creature gets +1/+0 and has haste.
Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",1,{R},1,,,R,(R),common,Chris Rallis,black,"nonfoil,foil",Click your heels and become the wind.,1,1,0,0,Equip,1,Equipment,"arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Not,9890,Brazen Dwarf,Creature — Dwarf Shaman,Creature,"Whenever you roll one or more dice, Brazen Dwarf deals 1 damage to each opponent.",2,{1}{R},2,1.0,3.0,R,(R),common,Gabor Szikszai,black,"nonfoil,foil","""My grandmother saved the life of a brass dragon, and in return she was given a glimpse of the fire in its heart—a glimpse she passed down to me.""",1,1,0,0,,1,"Dwarf,Shaman","arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,5989,Chaos Channeler,Creature — Human Shaman,Creature,"Wild Magic Surge — Whenever Chaos Channeler attacks, roll a d20.
1—9 | Exile the top card of your library. You may play it this turn.
10—19 | Exile the top two cards of your library. You may play them this turn.
20 | Exile the top three cards of your library. You may play them this turn.",4,{2}{R}{R},4,4.0,3.0,R,(R),uncommon,David Palumbo,black,"nonfoil,foil",,1,1,0,0,,1,"Human,Shaman","arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,9110,Critical Hit,Instant,Instant,"Target creature gains double strike until end of turn.
When you roll a natural 20, return Critical Hit from your graveyard to your hand. (A natural 20 is a roll that displays 20 on the die.)",2,{1}{R},2,,,R,(R),uncommon,Francisco Miyara,black,"nonfoil,foil","""How do you kill what's already dead? *That's* how.""",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Yes,2591,"Delina, Wild Mage",Legendary Creature — Elf Shaman,Creature,"Whenever Delina, Wild Mage attacks, choose target creature you control, then roll a d20.
1—14 | Create a tapped and attacking token that's a copy of that creature, except it's not legendary and it has ""Exile this creature at end of combat.""
15—20 | Create one of those tokens. You may roll again.",4,{3}{R},4,3.0,2.0,R,(R),rare,Wisnu Tan,black,"nonfoil,foil",,1,1,0,0,,2,"Elf,Shaman","arena,mtgo,paper",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,7015,Dragon's Fire,Instant,Instant,"As an additional cost to cast this spell, you may reveal a Dragon card from your hand or choose a Dragon you control.
Dragon's Fire deals 3 damage to target creature or planeswalker. If you revealed a Dragon card or chose a Dragon as you cast this spell, Dragon's Fire deals damage equal to the power of that card or creature instead.",2,{1}{R},2,,,R,(R),common,Campbell White,black,"nonfoil,foil",,1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Not,9780,Dueling Rapier,Artifact — Equipment,Artifact,"Flash
When Dueling Rapier enters the battlefield, attach it to target creature you control.
Equipped creature gets +2/+0.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",1,{R},1,,,R,(R),common,Anna Podedworna,black,"nonfoil,foil",,1,1,0,0,"Equip,Flash",1,Equipment,"arena,mtgo,paper",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Not,8208,Earth-Cult Elemental,Creature — Elemental,Creature,"Siege Monster — When Earth-Cult Elemental enters the battlefield, roll a d20.
1—9 | Each player sacrifices a permanent.
10—19 | Each opponent sacrifices a permanent.
20 | Each opponent sacrifices two permanents.",6,{4}{R}{R},6,6.0,6.0,R,(R),common,Aaron Miller,black,"nonfoil,foil",,1,1,0,0,,1,Elemental,"arena,mtgo,paper",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,9853,Goblin Morningstar,Artifact — Equipment,Artifact,"Equipped creature gets +1/+0 and has trample.
Equip {1}{R}
When Goblin Morningstar enters the battlefield, roll a d20.
1—9 | Create a 1/1 red Goblin creature token.
10—20 | Create a 1/1 red Goblin creature token, then attach Goblin Morningstar to it.",2,{1}{R},2,,,R,(R),uncommon,Kari Christensen,black,"nonfoil,foil",,1,1,0,0,Equip,1,Equipment,"arena,mtgo,paper",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Not,4490,Hoarding Ogre,Creature — Ogre,Creature,"Whenever Hoarding Ogre attacks, roll a d20.
1—9 | Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")
10—19 | Create two Treasure tokens.
20 | Create three Treasure tokens.",4,{3}{R},4,3.0,3.0,R,(R),common,Tuan Duong Chu,black,"nonfoil,foil",,1,1,0,0,,1,Ogre,"arena,mtgo,paper",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4393,Hobgoblin Bandit Lord,Creature — Goblin Rogue,Creature,"Other Goblins you control get +1/+1.
{R}, {T}: Hobgoblin Bandit Lord deals damage equal to the number of Goblins that entered the battlefield under your control this turn to any target.",3,{1}{R}{R},3,2.0,3.0,R,(R),rare,Mark Zug,black,"nonfoil,foil","In a hobgoblin's view of the world, the weak owe tribute and fealty to the strong.",1,1,0,0,,2,"Goblin,Rogue","arena,mtgo,paper",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Not,4061,Inferno of the Star Mounts,Legendary Creature — Dragon,Creature,"This spell can't be countered.
Flying, haste
{R}: Inferno of the Star Mounts gets +1/+0 until end of turn. When its power becomes 20 this way, it deals 20 damage to any target.",6,{4}{R}{R},6,6.0,6.0,R,(R),mythic,Jesper Ejsing,black,"nonfoil,foil",The ancient dragon Imvaernarhro has earned his fiery nickname.,1,1,0,0,"Flying,Haste",2,Dragon,"arena,mtgo,paper",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
Not,8359,Kick in the Door,Sorcery,Sorcery,Put a +1/+1 counter on target creature. That creature gains haste until end of turn and can't be blocked by Walls this turn. Venture into the dungeon. (Enter the first room or advance to the next room.),1,{R},1,,,R,(R),common,Justine Cruz,black,"nonfoil,foil","""We tried your way. Now we do it my way!""
—Jym, barbarian of Baldur's Gate",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
Not,9601,Meteor Swarm,Sorcery,Sorcery,Meteor Swarm deals 8 damage divided as you choose among X target creatures and/or planeswalkers.,3,{X}{R}{R}{R},3,,,R,(R),rare,Olivier Bernard,black,"nonfoil,foil",Sometimes one fireball isn't enough.,1,1,0,0,,2,,"arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Not,4914,Minion of the Mighty,Creature — Kobold,Creature,"Menace
Pack tactics — Whenever Minion of the Mighty attacks, if you attacked with creatures with total power 6 or greater this combat, you may put a Dragon creature card from your hand onto the battlefield tapped and attacking.",1,{R},1,0.0,1.0,R,(R),rare,Oriana Menendez,black,"nonfoil,foil",,1,1,0,0,"Menace,Pack tactics",2,Kobold,"arena,mtgo,paper",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4256,Orb of Dragonkind,Artifact,Artifact,"{1}, {T}: Add two mana in any combination of colors. Spend this mana only to cast Dragon spells or activate abilities of Dragons.
{R}, {T}, Sacrifice Orb of Dragonkind: Look at the top seven cards of your library. You may reveal a Dragon card from among them and put it into your hand. Put the rest on the bottom of your library in a random order.",2,{1}{R},2,,,R,(R),rare,Brian Valeza,black,"nonfoil,foil",,1,1,0,0,,3,,"arena,mtgo,paper",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,4284,Plundering Barbarian,Creature — Dwarf Barbarian,Creature,"When Plundering Barbarian enters the battlefield, choose one —
• Smash the Chest — Destroy target artifact.
• Pry It Open — Create a Treasure token. (It's an artifact with ""{T}, Sacrifice this artifact: Add one mana of any color."")",3,{2}{R},3,2.0,2.0,R,(R),common,Andrew Mar,black,"nonfoil,foil",,1,1,0,0,,1,"Dwarf,Barbarian","arena,mtgo,paper",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Not,9776,Price of Loyalty,Sorcery,Sorcery,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. If mana from a Treasure was spent to cast this spell, that creature gets +2/+0 until end of turn.",3,{2}{R},3,,,R,(R),common,Oriana Menendez,black,"nonfoil,foil","""Most folks got mayhem in their hearts. Just gotta know their price.""",1,1,0,0,,1,,"arena,mtgo,paper",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Not,5744,Red Dragon,Creature — Dragon,Creature,"Flying
Fire Breath — When Red Dragon enters the battlefield, it deals 4 damage to each opponent.",6,{4}{R}{R},6,4.0,4.0,R,(R),uncommon,Andrey Kuzinskiy,black,"nonfoil,foil",Red dragons consider the world and every creature in it as theirs to command.,1,1,0,0,Flying,1,Dragon,"arena,mtgo,paper",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Not,9047,Swarming Goblins,Creature — Goblin,Creature,"When Swarming Goblins enters the battlefield, roll a d20.
1—9 | Create a 1/1 red Goblin creature token.
10—19 | Create two of those tokens.
20 | Create three of those tokens.",5,{4}{R},5,4.0,3.0,R,(R),common,Andrew Mar,black,"nonfoil,foil",,1,1,0,0,,1,Goblin,"arena,mtgo,paper",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1265,Unexpected Windfall,Instant,Instant,"As an additional cost to cast this spell, discard a card.
Draw two cards and create two Treasure tokens. (They're artifacts with ""{T}, Sacrifice this artifact: Add one mana of any color."")",4,{2}{R}{R},4,,,R,(R),common,Alayna Danner,black,"nonfoil,foil",Fortune favors the fortunate.,1,1,0,0,,1,,"arena,mtgo,paper",2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1631,Xorn,Creature — Elemental,Creature,"If you would create one or more Treasure tokens, instead create those tokens plus an additional Treasure token.",3,{2}{R},3,3.0,2.0,R,(R),rare,Yigit Koroglu,black,"nonfoil,foil","Xorns are native to the Elemental Plane of Earth, where gems and rare stones are plentiful. When summoned elsewhere they can be quite destructive in search of food.",1,1,0,0,,2,Elemental,"arena,mtgo,paper",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,2074,You Find Some Prisoners,Instant,Instant,"Choose one —
• Break Their Chains — Destroy target artifact.
• Interrogate Them — Exile the top three cards of target opponent's library. Choose one of them. Until the end of your next turn, you may play that card, and you may spend mana as though it were mana of any color to cast it.",2,{1}{R},2,,,R,(R),uncommon,Lie Setiawan,black,"nonfoil,foil",,1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Not,6736,You See a Pair of Goblins,Instant,Instant,"Choose one —
• Charge Them — Creatures you control get +2/+0 until end of turn.
• Befriend Them — Create two 1/1 red Goblin creature tokens.",3,{2}{R},3,,,R,(R),uncommon,Aaron Miller,black,"nonfoil,foil","""I have the shot. Shall I take it?""
—Varis, Silverymoon ranger",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Not,8740,Choose Your Weapon,Instant,Instant,"Choose one —
• Two-Weapon Fighting — Double target creature's power and toughness until end of turn.
• Archery — This spell deals 5 damage to target creature with flying.",3,{2}{G},3,,,G,(G),uncommon,Olivier Bernard,black,"nonfoil,foil","""Move it, Varis, or I'll pick one for you!""
—Ellywick Tumblestrum",1,1,0,0,,1,,"arena,mtgo,paper",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Yes,1129,Circle of Dreams Druid,Creature — Elf Druid,Creature,{T}: Add {G} for each creature you control.,3,{G}{G}{G},3,2.0,1.0,G,(G),rare,Sam Guay,black,"nonfoil,foil","The realms protected by druids of the Circle of Dreams are gleaming, fruitful places, where dream and reality blur together and the weary can find rest.",1,1,0,0,,2,"Elf,Druid","arena,mtgo,paper",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yes,1922,Druid Class,Enchantment — Class,Enchantment,"(Gain the next level as a sorcery to add its ability.)
Whenever a land enters the battlefield under your control, you gain 1 life.
{2}{G}: Level 2
You may play an additional land on each of your turns.
{4}{G}: Level 3
When this Class becomes level 3, target land you control becomes a creature with haste and ""This creature's power and toughness are each equal to the number of lands you control."" It's still a land.",2,{1}{G},2,,,G,(G),uncommon,Svetlin Velinov,black,"nonfoil,foil",,1,1,0,0,,1,Class,"arena,mtgo,paper",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
Not,5151,Froghemoth,Creature — Frog Horror,Creature,"Trample, haste
Whenever Froghemoth deals combat damage to a player, exile up to that many target cards from their graveyard. Put a +1/+1 counter on Froghemoth for each creature card exiled this way. You gain 1 life for each noncreature card exiled this way.",5,{3}{G}{G},5,4.0,4.0,G,(G),rare,Brent Hollowell,black,"nonfoil,foil",,1,1,0,0,"Haste,Trample",2,"Frog,Horror","arena,mtgo,paper",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0
Not,8799,Green Dragon,Creature — Dragon,Creature,"Flying
Poison Breath — When Green Dragon enters the battlefield, until end of turn, whenever a creature an opponent controls is dealt damage, destroy it.",6,{4}{G}{G},6,4.0,4.0,G,(G),uncommon,Ilse Gort,black,"nonfoil,foil",Green dragons take special pleasure in corrupting the good-hearted.,1,1,0,0,Flying,1,Dragon,"arena,mtgo,paper",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
